hybrid_run_id,policy_version,experiment_id,dataset,anomaly_type,anomaly_rate,method,records,true_anomalies,predicted_anomalies,tp,tn,fp,fn,precision,recall,f1,false_positive_rate,false_negative_rate,specificity,accuracy,balanced_accuracy,pr_auc
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A4_r01_s342,finance,A4,0.01,ISOLATION_FOREST,20000,452,1426,70,18192,1356,382,0.04908835904628331,0.15486725663716813,0.07454739084132056,0.06936771025168816,0.8451327433628318,0.9306322897483118,0.9131,0.54274977319274,0.04383271167534454
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A4_r01_s342,finance,A4,0.01,LOCAL_OUTLIER_FACTOR,20000,452,362,92,19278,270,360,0.2541436464088398,0.20353982300884957,0.22604422604422605,0.013812154696132596,0.7964601769911505,0.9861878453038674,0.9685,0.5948638341563585,0.27535427342135815
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A4_r01_s342,finance,A4,0.01,AI_CONSENSUS,20000,452,1667,114,17995,1553,338,0.0683863227354529,0.252212389380531,0.10759792354884379,0.07944546756701452,0.7477876106194691,0.9205545324329855,0.90545,0.5863834609067582,0.15366889895287286
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A4_r01_s342,finance,A4,0.01,HYBRID_V1,20000,452,4143,245,15650,3898,207,0.05913589186579773,0.5420353982300885,0.10663764961915125,0.19940658890935134,0.4579646017699115,0.8005934110906486,0.79475,0.6713144046603685,0.12012114843834346
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A4_r05_s343,finance,A4,0.05,RULE_ONLY,20000,2261,1670,183,16252,1487,2078,0.10958083832335329,0.08093763821318001,0.09310607987789367,0.0838265967641919,0.91906236178682,0.9161734032358081,0.82175,0.49855552072449405,0.11276921424731254
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A4_r05_s343,finance,A4,0.05,ISOLATION_FOREST,20000,2261,1571,324,16492,1247,1937,0.20623806492679822,0.14329942503317117,0.16910229645093947,0.07029708551778567,0.8567005749668288,0.9297029144822143,0.8408,0.5365011697576927,0.18608249040719055
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A4_r05_s343,finance,A4,0.05,LOCAL_OUTLIER_FACTOR,20000,2261,688,445,17496,243,1816,0.6468023255813954,0.1968155683325962,0.3017972193964056,0.0136986301369863,0.8031844316674038,0.9863013698630136,0.89705,0.591558469097805,0.5306356903108876
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A4_r05_s343,finance,A4,0.05,AI_CONSENSUS,20000,2261,1977,551,16313,1426,1710,0.27870510875063226,0.24369747899159663,0.26002831524303915,0.08038784598906365,0.7563025210084033,0.9196121540109363,0.8432,0.5816548165012665,0.45259084145927597
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A4_r05_s343,finance,A4,0.05,HYBRID_V1,20000,2261,4333,1090,14496,3243,1171,0.2515578121393953,0.4820875718708536,0.33060357901122234,0.18281752071706409,0.5179124281291464,0.8171824792829359,0.7793,0.6496350255768948,0.38400470759067595
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A4_r10_s344,finance,A4,0.1,RULE_ONLY,20000,4521,1652,381,14208,1271,4140,0.23062953995157384,0.08427339084273391,0.12344079053944597,0.08211124749660831,0.9157266091572661,0.9178887525033917,0.72945,0.5010810716730628,0.22643593336021892
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A4_r10_s344,finance,A4,0.1,ISOLATION_FOREST,20000,4521,1761,669,14387,1092,3852,0.3798977853492334,0.1479761114797611,0.21298949379178606,0.07054719297112216,0.8520238885202389,0.9294528070288778,0.7528,0.5387144592543195,0.3454505672404481
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A4_r10_s344,finance,A4,0.1,LOCAL_OUTLIER_FACTOR,20000,4521,1119,896,15256,223,3625,0.8007149240393209,0.1981862419818624,0.3177304964539007,0.014406615414432456,0.8018137580181376,0.9855933845855676,0.8076,0.5918898132837149,0.694370902468642
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A4_r10_s344,finance,A4,0.1,AI_CONSENSUS,20000,4521,2359,1110,14230,1249,3411,0.4705383637134379,0.24552090245520902,0.3226744186046512,0.08068996705213514,0.7544790975447909,0.9193100329478648,0.767,0.582415467701537,0.638376170940166
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A4_r10_s344,finance,A4,0.1,HYBRID_V1,20000,4521,4561,1918,12836,2643,2603,0.4205218153913615,0.42424242424242425,0.42237392644791893,0.17074746430647975,0.5757575757575758,0.8292525356935202,0.7377,0.6267474799679722,0.5643498712822994
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A5_r01_s442,finance,A5,0.01,RULE_ONLY,20000,452,1627,36,17957,1591,416,0.022126613398893668,0.07964601769911504,0.03463203463203463,0.08138940045017393,0.9203539823008849,0.918610599549826,0.89965,0.49912830862447055,0.022562296642389762
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A5_r01_s442,finance,A5,0.01,ISOLATION_FOREST,20000,452,1367,42,18223,1325,410,0.030724213606437453,0.09292035398230089,0.04617921935129192,0.06778187026805811,0.9070796460176991,0.9322181297319418,0.91325,0.5125692418571214,0.030633960983927736
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A5_r01_s442,finance,A5,0.01,LOCAL_OUTLIER_FACTOR,20000,452,343,70,19275,273,382,0.20408163265306123,0.15486725663716813,0.1761006289308176,0.013965623081645182,0.8451327433628318,0.9860343769183548,0.96725,0.5704508167777614,0.13043529396851997
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A5_r01_s442,finance,A5,0.01,AI_CONSENSUS,20000,452,1631,111,18028,1520,341,0.06805640711220111,0.24557522123893805,0.10657705232837254,0.0777573153263761,0.754424778761062,0.9222426846736239,0.90695,0.583908952956281,0.056879691948911064
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A5_r01_s442,finance,A5,0.01,HYBRID_V1,20000,452,4109,209,15648,3900,243,0.05086395716719396,0.46238938053097345,0.09164656873492655,0.19950890116635972,0.5376106194690266,0.8004910988336402,0.79285,0.6314402396823069,0.06077519575250958
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A5_r05_s443,finance,A5,0.05,RULE_ONLY,20000,2261,1672,189,16256,1483,2072,0.11303827751196172,0.08359133126934984,0.09610983981693363,0.08360110491008513,0.9164086687306502,0.9163988950899149,0.82225,0.49999511317963236,0.11304902010161909
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A5_r05_s443,finance,A5,0.05,ISOLATION_FOREST,20000,2261,1408,204,16535,1204,2057,0.14488636363636365,0.09022556390977443,0.11120196238757155,0.0678730480861379,0.9097744360902256,0.9321269519138621,0.83695,0.5111762579118182,0.13934397840741547
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A5_r05_s443,finance,A5,0.05,LOCAL_OUTLIER_FACTOR,20000,2261,656,423,17506,233,1838,0.6448170731707317,0.18708536045997345,0.2900239972574563,0.013134900501719376,0.8129146395400265,0.9868650994982806,0.89645,0.586975229979127,0.46610388702303673
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A5_r05_s443,finance,A5,0.05,AI_CONSENSUS,20000,2261,1989,609,16359,1380,1652,0.30618401206636503,0.2693498452012384,0.28658823529411764,0.07779468966683578,0.7306501547987616,0.9222053103331642,0.8484,0.5957775777672013,0.25155564576778827
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A5_r05_s443,finance,A5,0.05,HYBRID_V1,20000,2261,4319,1025,14445,3294,1236,0.23732345450335726,0.4533392304290137,0.31155015197568386,0.1856925418569254,0.5466607695709863,0.8143074581430746,0.7735,0.6338233442860441,0.26900333618580974
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A5_r10_s444,finance,A5,0.1,RULE_ONLY,20000,4521,1687,357,14149,1330,4164,0.21161825726141079,0.0789648307896483,0.11501288659793814,0.08592286323405905,0.9210351692103517,0.9140771367659409,0.7253,0.49652098377779463,0.22491039987664757
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A5_r10_s444,finance,A5,0.1,ISOLATION_FOREST,20000,4521,1472,387,14394,1085,4134,0.26290760869565216,0.0856005308560053,0.12915067578841982,0.07009496737515343,0.9143994691439947,0.9299050326248466,0.73905,0.5077527817404259,0.2654745360656229
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A5_r10_s444,finance,A5,0.1,LOCAL_OUTLIER_FACTOR,20000,4521,1067,816,15228,251,3705,0.7647610121836926,0.1804910418049104,0.29205440229062274,0.016215517798307384,0.8195089581950896,0.9837844822016926,0.8022,0.5821377620033015,0.6249840814233363
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A5_r10_s444,finance,A5,0.1,AI_CONSENSUS,20000,4521,2448,1172,14203,1276,3349,0.47875816993464054,0.25923468259234683,0.3363466781460755,0.08243426577944311,0.7407653174076532,0.9175657342205569,0.76875,0.5884002084064519,0.4365963525312998
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A5_r10_s444,finance,A5,0.1,HYBRID_V1,20000,4521,4534,1778,12723,2756,2743,0.392148213498015,0.39327582393275823,0.3927112092766427,0.17804767749854641,0.6067241760672417,0.8219523225014536,0.72505,0.6076140732171059,0.44482711169255607
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A6_r01_s542,finance,A6,0.01,RULE_ONLY,20000,452,1703,50,17895,1653,402,0.029359953024075163,0.11061946902654868,0.04640371229698376,0.08456108041743401,0.8893805309734514,0.915438919582566,0.89725,0.5130291943045573,0.023347782414167604
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A6_r01_s542,finance,A6,0.01,ISOLATION_FOREST,20000,452,1402,42,18188,1360,410,0.029957203994293864,0.09292035398230089,0.045307443365695796,0.06957233476570493,0.9070796460176991,0.9304276652342951,0.9115,0.511674009608298,0.02603009676788076
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A6_r01_s542,finance,A6,0.01,LOCAL_OUTLIER_FACTOR,20000,452,264,16,19300,248,436,0.06060606060606061,0.035398230088495575,0.0446927374301676,0.012686719869040311,0.9646017699115044,0.9873132801309596,0.9658,0.5113557551097276,0.03757567651105605
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A6_r01_s542,finance,A6,0.01,AI_CONSENSUS,20000,452,1581,49,18016,1532,403,0.03099304237824162,0.1084070796460177,0.048204623708804725,0.07837118886842644,0.8915929203539823,0.9216288111315736,0.90325,0.5150179453887956,0.03170126249572182
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A6_r01_s542,finance,A6,0.01,HYBRID_V1,20000,452,4120,115,15543,4005,337,0.027912621359223302,0.25442477876106195,0.050306211723534555,0.2048802946593002,0.745575221238938,0.7951197053406999,0.7829,0.5247722420508809,0.031080687527444542
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A6_r05_s543,finance,A6,0.05,RULE_ONLY,20000,2261,1695,163,16207,1532,2098,0.09616519174041298,0.07209199469261389,0.08240647118301314,0.08636338012289306,0.9279080053073862,0.913636619877107,0.8185,0.4928643072848604,0.11183274049256406
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A6_r05_s543,finance,A6,0.05,ISOLATION_FOREST,20000,2261,1424,163,16478,1261,2098,0.11446629213483146,0.07209199469261389,0.08846675712347354,0.07108630700715937,0.9279080053073862,0.9289136929928407,0.83205,0.5005028438427273,0.11963611757547371
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A6_r05_s543,finance,A6,0.05,LOCAL_OUTLIER_FACTOR,20000,2261,316,75,17498,241,2186,0.23734177215189872,0.033171163202122954,0.05820721769499418,0.013585884209932916,0.966828836797877,0.9864141157900671,0.87865,0.509792639496095,0.15093768305314148
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A6_r05_s543,finance,A6,0.05,AI_CONSENSUS,20000,2261,1657,219,16301,1438,2042,0.13216656608328303,0.09685979655019902,0.11179173047473201,0.08106432155138396,0.903140203449801,0.918935678448616,0.826,0.5078977374994075,0.13773697432467819
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A6_r05_s543,finance,A6,0.05,HYBRID_V1,20000,2261,4187,515,14067,3672,1746,0.1229997611655123,0.22777532065457762,0.1597394540942928,0.2070015220700152,0.7722246793454224,0.7929984779299848,0.7291,0.5103868992922812,0.13122856573599762
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A6_r10_s544,finance,A6,0.1,RULE_ONLY,20000,4521,1623,385,14241,1238,4136,0.23721503388786197,0.0851581508515815,0.12532552083333334,0.07997932682989857,0.9148418491484185,0.9200206731701014,0.7313,0.5025894120108414,0.22700079364008557
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A6_r10_s544,finance,A6,0.1,ISOLATION_FOREST,20000,4521,1461,362,14380,1099,4159,0.24777549623545517,0.08007078080070781,0.12102975593447007,0.0709994185670909,0.9199292191992922,0.9290005814329091,0.7371,0.5045356811168085,0.24178286337857374
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A6_r10_s544,finance,A6,0.1,LOCAL_OUTLIER_FACTOR,20000,4521,345,154,15288,191,4367,0.4463768115942029,0.0340632603406326,0.0632963419646527,0.012339298404289684,0.9659367396593674,0.9876607015957103,0.7721,0.5108619809681715,0.2749342318848062
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A6_r10_s544,finance,A6,0.1,AI_CONSENSUS,20000,4521,1713,468,14234,1245,4053,0.2732049036777583,0.10351692103516921,0.15014436958614052,0.0804315524258673,0.8964830789648308,0.9195684475741327,0.7351,0.511542684304651,0.26772869752366435
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A6_r10_s544,finance,A6,0.1,HYBRID_V1,20000,4521,4103,1049,12425,3054,3472,0.2556665854252986,0.23202831232028312,0.24327458256029685,0.197299567155501,0.7679716876797169,0.802700432844499,0.6737,0.5173643725823911,0.26209875447618597
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A7_r01_s642,finance,A7,0.01,RULE_ONLY,20000,452,1641,41,17948,1600,411,0.024984765386959172,0.09070796460176991,0.03917821309125657,0.08184980560671168,0.9092920353982301,0.9181501943932883,0.89945,0.5044290794975291,0.022816317214303817
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A7_r01_s642,finance,A7,0.01,ISOLATION_FOREST,20000,452,1457,83,18174,1374,369,0.05696636925188744,0.1836283185840708,0.08695652173913043,0.07028852056476366,0.8163716814159292,0.9297114794352364,0.91285,0.5566698990096536,0.05171470241741294
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A7_r01_s642,finance,A7,0.01,LOCAL_OUTLIER_FACTOR,20000,452,270,4,19282,266,448,0.014814814814814815,0.008849557522123894,0.0110803324099723,0.013607530182115817,0.9911504424778761,0.9863924698178842,0.9643,0.49762101367000405,0.03271134724597269
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A7_r01_s642,finance,A7,0.01,AI_CONSENSUS,20000,452,1645,84,17987,1561,368,0.05106382978723404,0.18584070796460178,0.08011444921316166,0.07985471659504809,0.8141592920353983,0.9201452834049519,0.90355,0.5529929956847769,0.0544483793607513
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A7_r01_s642,finance,A7,0.01,HYBRID_V1,20000,452,4085,184,15647,3901,268,0.04504283965728274,0.40707964601769914,0.08111086621115274,0.19956005729486392,0.5929203539823009,0.8004399427051361,0.79155,0.6037597943614176,0.04873596806204157
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A7_r05_s643,finance,A7,0.05,RULE_ONLY,20000,2261,1660,183,16262,1477,2078,0.11024096385542169,0.08093763821318001,0.09334353481254781,0.08326286712892497,0.91906236178682,0.9167371328710751,0.82225,0.49883738554212753,0.11282264324880237
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A7_r05_s643,finance,A7,0.05,ISOLATION_FOREST,20000,2261,1669,465,16535,1204,1796,0.27860994607549433,0.20566121185316233,0.2366412213740458,0.0678730480861379,0.7943387881468377,0.9321269519138621,0.85,0.5688940818835122,0.2517298075804594
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A7_r05_s643,finance,A7,0.05,LOCAL_OUTLIER_FACTOR,20000,2261,266,22,17495,244,2239,0.08270676691729323,0.009730207872622734,0.01741195092995647,0.013755003100512994,0.9902697921273773,0.986244996899487,0.87585,0.49798760238605483,0.1432007416170594
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A7_r05_s643,finance,A7,0.05,AI_CONSENSUS,20000,2261,1854,472,16357,1382,1789,0.2545846817691478,0.20875718708536045,0.22940461725394898,0.07790743559388917,0.7912428129146395,0.9220925644061109,0.84145,0.5654248757457356,0.23144916381533825
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A7_r05_s643,finance,A7,0.05,HYBRID_V1,20000,2261,4315,909,14333,3406,1352,0.21066048667439166,0.40203449800973023,0.27645985401459855,0.192006313771915,0.5979655019902698,0.807993686228085,0.7621,0.6050140921189076,0.21739654659818108
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A7_r10_s644,finance,A7,0.1,RULE_ONLY,20000,4521,1656,388,14211,1268,4133,0.23429951690821257,0.08582172085821721,0.12562732718147968,0.08191743652690742,0.9141782791417828,0.9180825634730926,0.72995,0.5019521421656549,0.22675798773731176
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A7_r10_s644,finance,A7,0.1,ISOLATION_FOREST,20000,4521,1944,860,14395,1084,3661,0.44238683127572015,0.19022340190223402,0.2660479505027069,0.07003036371858647,0.809776598097766,0.9299696362814135,0.76275,0.5600965190918238,0.4046119890249249
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A7_r10_s644,finance,A7,0.1,LOCAL_OUTLIER_FACTOR,20000,4521,233,39,15285,194,4482,0.16738197424892703,0.008626410086264101,0.016407236011779555,0.012533109373990568,0.9913735899137359,0.9874668906260095,0.7662,0.49804665035613677,0.28765813202248225
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A7_r10_s644,finance,A7,0.1,AI_CONSENSUS,20000,4521,2087,862,14254,1225,3659,0.41303306181121224,0.1906657819066578,0.2608958837772397,0.07913947929452807,0.8093342180933422,0.920860520705472,0.7558,0.5557631513060649,0.4053477996068994
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,finance_A7_r10_s644,finance,A7,0.1,HYBRID_V1,20000,4521,4566,1680,12593,2886,2841,0.3679369250985545,0.37159920371599203,0.36975899636843845,0.18644615285225144,0.6284007962840079,0.8135538471477486,0.71365,0.5925765254318703,0.3823775869104691
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A1_r01_s1042,healthcare,A1,0.01,RULE_ONLY,5000,1018,0,0,3982,0,1018,0.0,0.0,0.0,0.0,1.0,1.0,0.7964,0.5,0.2036
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A1_r01_s1042,healthcare,A1,0.01,ISOLATION_FOREST,5000,1018,65,12,3929,53,1006,0.18461538461538463,0.011787819253438114,0.0221606648199446,0.013309894525364139,0.9882121807465619,0.9866901054746359,0.7882,0.499238962364037,0.19792335307466613
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A1_r01_s1042,healthcare,A1,0.01,LOCAL_OUTLIER_FACTOR,5000,1018,10,4,3976,6,1014,0.4,0.003929273084479371,0.007782101167315175,0.0015067805123053742,0.9960707269155207,0.9984932194876946,0.796,0.501211246286087,0.1964661545923127
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A1_r01_s1042,healthcare,A1,0.01,AI_CONSENSUS,5000,1018,75,16,3923,59,1002,0.21333333333333335,0.015717092337917484,0.0292772186642269,0.014816675037669513,0.9842829076620825,0.9851833249623305,0.7878,0.500450208650124,0.19284822746778602
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A1_r01_s1042,healthcare,A1,0.01,HYBRID_V1,5000,1018,486,79,3575,407,939,0.16255144032921812,0.07760314341846758,0.10505319148936171,0.10220994475138122,0.9223968565815324,0.8977900552486188,0.7308,0.48769659933354315,0.19386038406443762
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A1_r05_s1043,healthcare,A1,0.05,RULE_ONLY,5088,5088,0,0,0,0,5088,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A1_r05_s1043,healthcare,A1,0.05,ISOLATION_FOREST,5088,5088,53,53,0,0,5035,1.0,0.010416666666666666,0.020618556701030927,0.0,0.9895833333333334,0.0,0.010416666666666666,0.005208333333333333,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A1_r05_s1043,healthcare,A1,0.05,LOCAL_OUTLIER_FACTOR,5088,5088,7,7,0,0,5081,1.0,0.0013757861635220125,0.002747791952894995,0.0,0.998624213836478,0.0,0.0013757861635220125,0.0006878930817610062,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A1_r05_s1043,healthcare,A1,0.05,AI_CONSENSUS,5088,5088,60,60,0,0,5028,1.0,0.01179245283018868,0.023310023310023312,0.0,0.9882075471698113,0.0,0.01179245283018868,0.00589622641509434,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A1_r05_s1043,healthcare,A1,0.05,HYBRID_V1,5088,5088,480,480,0,0,4608,1.0,0.09433962264150944,0.1724137931034483,0.0,0.9056603773584906,0.0,0.09433962264150944,0.04716981132075472,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A1_r10_s1044,healthcare,A1,0.1,RULE_ONLY,10177,10177,0,0,0,0,10177,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A1_r10_s1044,healthcare,A1,0.1,ISOLATION_FOREST,10177,10177,113,113,0,0,10064,1.0,0.011103468605679474,0.02196307094266278,0.0,0.9888965313943205,0.0,0.011103468605679474,0.005551734302839737,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A1_r10_s1044,healthcare,A1,0.1,LOCAL_OUTLIER_FACTOR,10177,10177,16,16,0,0,10161,1.0,0.0015721725459369165,0.003139409398606887,0.0,0.9984278274540631,0.0,0.0015721725459369165,0.0007860862729684582,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A1_r10_s1044,healthcare,A1,0.1,AI_CONSENSUS,10177,10177,127,127,0,0,10050,1.0,0.012479119583374275,0.024650621118012424,0.0,0.9875208804166258,0.0,0.012479119583374275,0.006239559791687137,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A1_r10_s1044,healthcare,A1,0.1,HYBRID_V1,10177,10177,1008,1008,0,0,9169,1.0,0.09904687039402574,0.18024139472507822,0.0,0.9009531296059743,0.0,0.09904687039402574,0.04952343519701287,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A2_r01_s1142,healthcare,A2,0.01,RULE_ONLY,5000,1018,0,0,3982,0,1018,0.0,0.0,0.0,0.0,1.0,1.0,0.7964,0.5,0.2036
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A2_r01_s1142,healthcare,A2,0.01,ISOLATION_FOREST,5000,1018,55,10,3937,45,1008,0.18181818181818182,0.009823182711198428,0.01863932898415657,0.011300853842290307,0.9901768172888016,0.9886991461577097,0.7894,0.49926116443445406,0.20429475571649058
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A2_r01_s1142,healthcare,A2,0.01,LOCAL_OUTLIER_FACTOR,5000,1018,5,3,3980,2,1015,0.6,0.0029469548133595285,0.005865102639296188,0.0005022601707684581,0.9970530451866405,0.9994977398292315,0.7966,0.5012223473212956,0.22674517688366708
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A2_r01_s1142,healthcare,A2,0.01,AI_CONSENSUS,5000,1018,60,13,3935,47,1005,0.21666666666666667,0.012770137524557957,0.02411873840445269,0.011803114013058764,0.9872298624754421,0.9881968859869412,0.7896,0.5004835117557496,0.22016213054649536
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A2_r01_s1142,healthcare,A2,0.01,HYBRID_V1,5000,1018,498,120,3604,378,898,0.24096385542168675,0.11787819253438114,0.158311345646438,0.09492717227523857,0.8821218074656189,0.9050728277247614,0.7448,0.5114755101295713,0.254443381678902
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A2_r05_s1143,healthcare,A2,0.05,RULE_ONLY,5088,5088,0,0,0,0,5088,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A2_r05_s1143,healthcare,A2,0.05,ISOLATION_FOREST,5088,5088,46,46,0,0,5042,1.0,0.009040880503144654,0.017919750681729647,0.0,0.9909591194968553,0.0,0.009040880503144654,0.004520440251572327,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A2_r05_s1143,healthcare,A2,0.05,LOCAL_OUTLIER_FACTOR,5088,5088,8,8,0,0,5080,1.0,0.0015723270440251573,0.0031397174254317113,0.0,0.9984276729559748,0.0,0.0015723270440251573,0.0007861635220125787,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A2_r05_s1143,healthcare,A2,0.05,AI_CONSENSUS,5088,5088,53,53,0,0,5035,1.0,0.010416666666666666,0.020618556701030927,0.0,0.9895833333333334,0.0,0.010416666666666666,0.005208333333333333,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A2_r05_s1143,healthcare,A2,0.05,HYBRID_V1,5088,5088,534,534,0,0,4554,1.0,0.10495283018867925,0.18996798292422626,0.0,0.8950471698113207,0.0,0.10495283018867925,0.052476415094339625,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A2_r10_s1144,healthcare,A2,0.1,RULE_ONLY,10177,10177,0,0,0,0,10177,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A2_r10_s1144,healthcare,A2,0.1,ISOLATION_FOREST,10177,10177,110,110,0,0,10067,1.0,0.010808686253316302,0.021386215611937397,0.0,0.9891913137466837,0.0,0.010808686253316302,0.005404343126658151,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A2_r10_s1144,healthcare,A2,0.1,LOCAL_OUTLIER_FACTOR,10177,10177,21,21,0,0,10156,1.0,0.002063476466542203,0.0041184545989409686,0.0,0.9979365235334577,0.0,0.002063476466542203,0.0010317382332711016,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A2_r10_s1144,healthcare,A2,0.1,AI_CONSENSUS,10177,10177,130,130,0,0,10047,1.0,0.012773901935737447,0.025225574852042302,0.0,0.9872260980642625,0.0,0.012773901935737447,0.006386950967868723,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A2_r10_s1144,healthcare,A2,0.1,HYBRID_V1,10177,10177,1045,1045,0,0,9132,1.0,0.10268251940650486,0.18624131170914277,0.0,0.8973174805934951,0.0,0.10268251940650486,0.05134125970325243,
